Case_Id,Timestamp,Activity,Blockname,Type,1st-param,2st-param,3st-param,4st-param
ExB_grandi_2018_LiceoVoltaFellini3F, 34, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 27.4, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 36, Change Distance CM, Ultrasonic Sensor, Distance CM = 117.5, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 37, Change Distance CM, Ultrasonic Sensor, Distance CM = 89.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 39, Change Distance CM, Ultrasonic Sensor, Distance CM = 109.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 39, Change Speed, MoveSteering, OnUnlimited, Speed = 20, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 40, Change Speed, MoveSteering, OnUnlimited, Speed = 10, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 41, Change Distance CM, Ultrasonic Sensor, Distance CM = 49.1, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 42, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 27.5, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 42, Change Distance CM, Ultrasonic Sensor, Distance CM = 93.1, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 43, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 27.3, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 43, Change Distance CM, Ultrasonic Sensor, Distance CM = 79.4, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 43, Change Speed, MoveSteering, OnUnlimited, Speed = 25, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 44, Change Distance CM, Ultrasonic Sensor, Distance CM = 48.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 45, Change Distance CM, Ultrasonic Sensor, Distance CM = 68.5, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 46, Change Distance CM, Ultrasonic Sensor, Distance CM = 87.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 47, Change Distance CM, Ultrasonic Sensor, Distance CM = 76.4, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 48, Change Distance CM, Ultrasonic Sensor, Distance CM = 129.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 48, Change Speed, MoveSteering, OnUnlimited, Speed = 40, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 49, Change Distance CM, Ultrasonic Sensor, Distance CM = 88.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 49, Change Speed, MoveSteering, OnUnlimited, Speed = 30, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 50, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 27.25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 51, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 27.3, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 52, Change Distance CM, Ultrasonic Sensor, Distance CM = 48.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 53, Change Distance CM, Ultrasonic Sensor, Distance CM = 106.8, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 54, Change Distance CM, Ultrasonic Sensor, Distance CM = 255, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini3F, 54, END CASE_ID,,,,,,
ExB_grandi_2018_LiceoVoltaFellini4A, 0, START CASE_ID,,,,,,
ExB_grandi_2018_LiceoVoltaFellini4A, 0, Add blockname Ultrasonic Sensor, Ultrasonic Sensor, Distance CM = 80, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 0, Add blockname Ultrasonic Sensor Compare CM, Ultrasonic Sensor Compare CM, Comparison = 0, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 0, Add blockname MoveSteering, MoveSteering, OnUnlimited, Speed = 75, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 1, Change Comparison, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 1, Add blockname MoveSteering, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 2, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 29, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 2, Change Distance CM, Ultrasonic Sensor, Distance CM = 70.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 3, Change Distance CM, Ultrasonic Sensor, Distance CM = 64.4, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 4, Change Distance CM, Ultrasonic Sensor, Distance CM = 81.8, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 5, Change Distance CM, Ultrasonic Sensor, Distance CM = 59.5, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 6, Change Distance CM, Ultrasonic Sensor, Distance CM = 37.2, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 8, Change Distance CM, Ultrasonic Sensor, Distance CM = 27.1, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 8, Change blockname to LoopInterrupt, LoopInterrupt, Number = 1,nan,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 9, Change Distance CM, Ultrasonic Sensor, Distance CM = 47.5, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 9, Change blockname to MoveSteering, MoveSteering, OnUnlimited, Speed = 75, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 10, Change Distance CM, Ultrasonic Sensor, Distance CM = 32.1, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 11, Change blockname to LoopInterrupt, LoopInterrupt, Number = 1,nan,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 12, Change Distance CM, Ultrasonic Sensor, Distance CM = 46.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 12, Change blockname to MoveSteering, MoveSteering, OnUnlimited, Speed = 75, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 13, Change Distance CM, Ultrasonic Sensor, Distance CM = 32.1, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 14, Change Distance CM, Ultrasonic Sensor, Distance CM = 255, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 15, Change Distance CM, Ultrasonic Sensor, Distance CM = 59, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 16, Change Distance CM, Ultrasonic Sensor, Distance CM = 51.7, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 21, Change Distance CM, Ultrasonic Sensor, Distance CM = 40.1, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 22, Change Distance CM, Ultrasonic Sensor, Distance CM = 47.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 24, Change Distance CM, Ultrasonic Sensor, Distance CM = 39.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 26, Change Comparison, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 28, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 26, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 28, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 26, Change Distance CM, Ultrasonic Sensor, Distance CM = 97.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 26, Change Speed, MoveSteering, OnUnlimited, Speed = 50, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 27, Change Distance CM, Ultrasonic Sensor, Distance CM = 44.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 28, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 29.7, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 29, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 29.4, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 31, Change Distance CM, Ultrasonic Sensor, Distance CM = 51.8, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4A, 31, END CASE_ID,,,,,,
ExB_grandi_2018_LiceoVoltaFellini4F, 0, START CASE_ID,,,,,,
ExB_grandi_2018_LiceoVoltaFellini4F, 0, Add blockname Ultrasonic Sensor, Ultrasonic Sensor, Distance CM = 80, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 0, Add blockname Ultrasonic Sensor Compare CM, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 0, Add blockname MoveSteering, MoveSteering, OnUnlimited, Speed = 1, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 1, Change Distance CM, Ultrasonic Sensor, Distance CM = 32.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 2, Change Distance CM, Ultrasonic Sensor, Distance CM = 255, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 3, Change Distance CM, Ultrasonic Sensor, Distance CM = 104.4, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 4, Change Speed, MoveSteering, OnUnlimited, Speed = 15, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 4, Add blockname MoveSteering, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 5, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 30, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 5, Change Distance CM, Ultrasonic Sensor, Distance CM = 90.8, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 6, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 26.5, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 6, Change Distance CM, Ultrasonic Sensor, Distance CM = 53.5, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 7, Change Distance CM, Ultrasonic Sensor, Distance CM = 23.5, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 7, Change type Off, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 7, Add blockname LoopInterrupt, LoopInterrupt, Number = 1,nan,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 8, Change Distance CM, Ultrasonic Sensor, Distance CM = 74.4, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 8, Change type OnUnlimited, MoveSteering, OnUnlimited, Speed = 15, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 8, Change blockname to Sound, Sound, Play Tone, Frequency = 440, Volume = 100, Play Type = 0, Duration = 3
ExB_grandi_2018_LiceoVoltaFellini4F, 8, Delete blockname LoopInterrupt, LoopInterrupt, Number = 1,nan,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 9, Change Distance CM, Ultrasonic Sensor, Distance CM = 32.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 9, Change type Play Note, Sound, Play Note, Note = A5, Volume = 100, Play Type = 0, Duration = 1
ExB_grandi_2018_LiceoVoltaFellini4F, 10, Change blockname to Ultrasonic Sensor, Ultrasonic Sensor, Distance CM = 255, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 10, Add blockname MoveSteering, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 11, Change blockname to Sound, Sound, Play Note, Note = C4, Volume = 100, Play Type = 0, Duration = 1
ExB_grandi_2018_LiceoVoltaFellini4F, 12, Change Note, Sound, Play Note, Note = B6, Volume = 100, Play Type = 0, Duration = 1
ExB_grandi_2018_LiceoVoltaFellini4F, 13, Change Distance CM, Ultrasonic Sensor, Distance CM = 4.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 13, Change type Play File, Sound, Play File, FileName = Elephant call, Volume = 100, Play Type = 0,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 13, Change type Off, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 13, Add blockname LoopInterrupt, LoopInterrupt, Number = 1,nan,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 13, Add blockname Sound, Sound, Play File, FileName = Magic wand, Volume = 100, Play Type = 0,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 13, Add blockname Sound, Sound, Play File, FileName = Fantastic, Volume = 100, Play Type = 0,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 13, Add blockname Ultrasonic Sensor, Ultrasonic Sensor, Distance CM = 8.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 13, Add blockname Sound, Sound, Play File, FileName = Magic wand, Volume = 100, Play Type = 0,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 14, Change Distance CM, Ultrasonic Sensor, Distance CM = 81.7, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 14, Change type OnUnlimited, MoveSteering, OnUnlimited, Speed = 15, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 14, Delete blockname LoopInterrupt, LoopInterrupt, Number = 1,nan,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 14, Delete blockname Sound, Sound, Play File, FileName = Fantastic, Volume = 100, Play Type = 0,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 14, Delete blockname Ultrasonic Sensor, Ultrasonic Sensor, Distance CM = 8.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 14, Delete blockname Sound, Sound, Play File, FileName = Magic wand, Volume = 100, Play Type = 0,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 15, Change Distance CM, Ultrasonic Sensor, Distance CM = 44.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 15, Delete blockname Sound, Sound, Play File, FileName = Magic wand, Volume = 100, Play Type = 0,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 16, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 25.5, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 16, Change Distance CM, Ultrasonic Sensor, Distance CM = 108.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 17, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 28.5, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 17, Change Distance CM, Ultrasonic Sensor, Distance CM = 78.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 18, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 30.5, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 18, Change Distance CM, Ultrasonic Sensor, Distance CM = 66.1, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 19, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 27, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 20, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 30, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 20, Change Distance CM, Ultrasonic Sensor, Distance CM = 58.8, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 20, Delete blockname Sound, Sound, Play File, FileName = Elephant call, Volume = 100, Play Type = 0,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 21, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 29, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 21, Add blockname Sound, Sound, Play File, FileName = Elephant call, Volume = 100, Play Type = 0,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 22, Change Distance CM, Ultrasonic Sensor, Distance CM = 60.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 24, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 28.5, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 24, Change Distance CM, Ultrasonic Sensor, Distance CM = 32.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini4F, 24, END CASE_ID,,,,,,
ExB_grandi_2018_LiceoVoltaFellini5F, 0, START CASE_ID,,,,,,
ExB_grandi_2018_LiceoVoltaFellini5F, 0, Add blockname Ultrasonic Sensor, Ultrasonic Sensor, Distance CM = 9.1, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 0, Add blockname Ultrasonic Sensor Compare CM, Ultrasonic Sensor Compare CM, Comparison = 0, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 0, Add blockname MoveSteering, MoveSteering, OnUnlimited, Speed = 75, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 1, Change Distance CM, Ultrasonic Sensor, Distance CM = 139.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 2, Change Comparison, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 2, Change Distance CM, Ultrasonic Sensor, Distance CM = 95.6, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 2, Add blockname MoveSteering, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 3, Change Distance CM, Ultrasonic Sensor, Distance CM = 108, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 4, Change Comparison, Ultrasonic Sensor Compare CM, Comparison = 3, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 4, Change Distance CM, Ultrasonic Sensor, Distance CM = 77.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 4, Change blockname to LoopInterrupt, LoopInterrupt, Number = 1,nan,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 5, Change Distance CM, Ultrasonic Sensor, Distance CM = 119.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 6, Change Comparison, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 6, Change Distance CM, Ultrasonic Sensor, Distance CM = 96, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 6, Change blockname to MoveSteering, MoveSteering, OnUnlimited, Speed = 75, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 7, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 33.8, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 7, Change Distance CM, Ultrasonic Sensor, Distance CM = 113, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 8, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 30, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 9, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 29.5, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 9, Change Distance CM, Ultrasonic Sensor, Distance CM = 104.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 10, Change Distance CM, Ultrasonic Sensor, Distance CM = 70.2, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 11, Change Distance CM, Ultrasonic Sensor, Distance CM = 103, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 12, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 30, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 12, Change Distance CM, Ultrasonic Sensor, Distance CM = 133.7, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 13, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 32, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 13, Change Distance CM, Ultrasonic Sensor, Distance CM = 106.8, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 14, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 36, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 14, Change Distance CM, Ultrasonic Sensor, Distance CM = 138.1, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 15, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 34.5, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 16, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 33, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 16, Change Distance CM, Ultrasonic Sensor, Distance CM = 121.8, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 17, Change Threshold, Ultrasonic Sensor Compare CM, Comparison = 4, Threshold = 31.5, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 17, Change Distance CM, Ultrasonic Sensor, Distance CM = 127.4, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 18, Change Distance CM, Ultrasonic Sensor, Distance CM = 114.7, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 19, Change Distance CM, Ultrasonic Sensor, Distance CM = 164.8, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 20, Change Distance CM, Ultrasonic Sensor, Distance CM = 82.5, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 21, Change Distance CM, Ultrasonic Sensor, Distance CM = 130.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 22, Change Distance CM, Ultrasonic Sensor, Distance CM = 121.7, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 23, Change Distance CM, Ultrasonic Sensor, Distance CM = 208.3, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 23, Change type OnUnlimited, MoveSteering, OnUnlimited, Speed = 75, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 24, Change Distance CM, Ultrasonic Sensor, Distance CM = 79.4, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 24, Change type Off, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 25, Change Distance CM, Ultrasonic Sensor, Distance CM = 115.2, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 26, Change Distance CM, Ultrasonic Sensor, Distance CM = 167.1, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 27, Change Distance CM, Ultrasonic Sensor, Distance CM = 83.5, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 28, Change Distance CM, Ultrasonic Sensor, Distance CM = 88.7, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 34, Change Distance CM, Ultrasonic Sensor, Distance CM = 57.4, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 38, Change Distance CM, Ultrasonic Sensor, Distance CM = 110.7, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini5F, 38, END CASE_ID,,,,,,
ExB_grandi_2018_LiceoVoltaFellini6F, 0, START CASE_ID,,,,,,
ExB_grandi_2018_LiceoVoltaFellini6F, 0, Add blockname Ultrasonic Sensor, Ultrasonic Sensor, Distance CM = 255, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 0, Add blockname Ultrasonic Sensor Compare CM, Ultrasonic Sensor Compare CM, Comparison = 0, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 0, Add blockname MoveSteering, MoveSteering, OnUnlimited, Speed = 75, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 3, Change Distance CM, Ultrasonic Sensor, Distance CM = 238, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 4, Change Distance CM, Ultrasonic Sensor, Distance CM = 255, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 5, Change Comparison, Ultrasonic Sensor Compare CM, Comparison = 5, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 7, Change Distance CM, Ultrasonic Sensor, Distance CM = 175.2, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 8, Change Distance CM, Ultrasonic Sensor, Distance CM = 191.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 8, Add blockname MoveSteering, MoveSteering, Off, MotorPort = 123,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 9, Change Comparison, Ultrasonic Sensor Compare CM, Comparison = 3, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 9, Change Distance CM, Ultrasonic Sensor, Distance CM = 34.9, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 9, Change blockname to LoopInterrupt, LoopInterrupt, Number = 1,nan,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 14, Change Distance CM, Ultrasonic Sensor, Distance CM = 255, Port = 104,nan,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 17, Change Comparison, Ultrasonic Sensor Compare CM, Comparison = 0, Threshold = 25, Port = 104,nan,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 17, Change type OnUnlimited, MoveSteering, OnUnlimited, Speed = 75, Steering = 0, MotorPorts = 123,nan
ExB_grandi_2018_LiceoVoltaFellini6F, 17, Delete blockname LoopInterrupt, LoopInterrupt, Number = 1,nan,nan,nan,nan
